SiteID;Longitude;Latitude
3100176;612542;4769461
3100177;601747;4677683
3100178;608472;4742319
3100179;612428;4737861
3100181;637453;4771812
3100184;592248;4779901
3100185;577403;4722011
3100186;559193;4711756
3100188;597555;4736131
3100190;612428;4672871
3100191;615626;4670014
3100192;597553;4724951
3100195;577956;4692720
3100197;574525;4714515
3100198;607767;4646471
3100199;619017;4692584
3100200;634262;4708937
3100201;618177;4709258
3100202;610958;4740881
3100211;615786;4741406
3100212;606868;4738068
3100215;590313;4685214
3100216;600671;4730054
3100217;611446;4740979
3100218;654792;4731006
3100220;613598;4654947
3100222;614070;4658044
3100223;617304;4654150
3100224;606459;4740742
3100226;599492;4725946
3100227;573645;4720543
3100228;611816;4734637
3100229;655064;4750440
3100230;666495;4740223
3100231;614721;4743233
3100232;655292;4746917
3100233;663760;4726511
3100234;622324;4707657
3100235;609481;4740158
3100237;579919;4722489
3100239;608192;4668541
3100240;595488;4719356
3100241;607744;4743741
3100243;611733;4736901
3100244;618394;4743090
3100245;576798;4751289
3100246;603272;4691591
3100247;608793;4706801
3100248;623232;4649392
3100249;630990;4642230
3100250;621248;4715131
3100251;562333;4705576
3100253;601136;4734160
3100254;625808;4736390
3100255;584016;4694256
3100256;596384;4703391
3100257;656636;4703215
3100259;611274;4740842
3100261;620569;4777779
3100264;611286;4740924
3100265;609538;4742299
3100269;616713;4741821
3100270;610522;4741284
3100271;608463;4740192
3100272;615371;4740414
3100274;607390;4740732
3100276;610866;4739686
3100277;641288;4719345
3100278;610441;4740008
3100279;622387;4654351
3100281;579704;4731069
3100282;582848;4735901
3100284;595247;4709062
3100288;558323;4715261
3100289;600424;4770721
3100292;615715;4778001
3100296;598573;4659564
3100298;610944;4767246
3100300;666956;4712231
3100303;607538;4742712
3100307;590016;4783437
3100310;645874;4751245
3100312;580615;4715813
3100316;611597;4740780
3100317;640686;4775340
3100318;646665;4706765
3100321;602134;4741401
3100325;609536;4741421
3100335;585714;4718352
3100336;611486;4740916
3100337;637794;4750165
3100338;603068;4681526
3100339;606304;4792910
3100343;652711;4749732
3100344;612785;4741670
3100345;566492;4749979
3100349;612492;4741693
3100350;609505;4740422
3100355;609871;4741162
3100357;608983;4740026
3100358;609593;4739571
3100360;582383;4720247
3100362;610710;4743244
3100365;611825;4765371
3100377;606821;4748860
3100379;577799;4751041
3100382;610641;4741106
3100384;632232;4746066
3100385;591665;4746075
3100386;593954;4741416
3100387;543823;4716937
3100390;595139;4735108
3100392;606515;4741443
3100394;606347;4742747
3100396;613469;4741719
3100397;633324;4752265
3100398;561043;4731056
3100401;605701;4741017
3100407;639484;4723332
3100408;586857;4688586
3100409;549468;4702747
3100412;547988;4719656
3100414;610566;4741025
3100415;625713;4760202
3100416;609813;4740575
3100417;615753;4742828
3100421;614663;4733881
3100422;611260;4743165
3100425;552791;4712517
3100429;610964;4740726
3100430;610941;4740834
3100431;612396;4744821
3100442;613924;4749468
3100443;608252;4739888
3100445;611405;4735826
3100446;609777;4739649
3100452;611458;4740505
3100453;610939;4741343
3100460;609792;4741585
3100461;610173;4739989
3100464;617460;4686311
3100470;611224;4738344
3100472;609275;4745398
3100473;611804;4740844
3100475;606894;4747161
3100476;611264;4741057
3100477;584463;4732361
3100479;662123;4740880
3100482;612333;4743680
3100485;614240;4739680
3100486;610750;4741026
3100491;610282;4740238
3100493;610639;4739985
3100510;597088;4763174
3100516;634061;4700020
3100518;612163;4789091
3100539;622936;4714147
3100545;545832;4719855
3100549;639365;4753103
3100568;610844;4740671
3100572;602721;4732813
3100574;618878;4736300
3100579;609163;4739921
3100580;611611;4731507
3100581;610375;4743585
3100584;605226;4789035
3100586;611848;4743436
3100587;607853;4738729
3100588;611034;4741735
3100589;609681;4735454
3100596;609184;4740086
3100601;595435;4729479
3100602;679484;4757830
3100606;611267;4734890
3100608;618751;4690009
3100617;614162;4742770
3100618;610960;4741455
3100623;611207;4742227
3100626;610757;4740761
3100628;648025;4720435
3100630;613686;4741096
3100632;552173;4707135
3100634;611944;4737763
3100635;634649;4689567
3100645;616140;4741990
3100646;606562;4742735
3100647;609295;4709068
3100648;579734;4725116
3100654;612007;4743064
3100655;591683;4730293
3100663;607851;4743153
3100673;613090;4745394
3100677;617283;4671676
3100681;609719;4741409
3100686;611044;4741341
3100700;606872;4738429
3100703;609592;4741484
3100706;608000;4738252
3100713;629069;4692325
3100714;607338;4744694
3100716;613570;4787080
3100718;588836;4736986
3100722;610307;4653776
3100724;605532;4661791
3100725;603422;4681177
3100730;614330;4741234
3100731;609543;4741076
3100732;611555;4740158
3100740;609676;4742736
3100753;609059;4742736
3100756;575795;4697218
3100762;604403;4746368
3100776;618655;4659496
3100777;609215;4761753
3100779;602626;4715647
3100781;568149;4712196
3100783;616175;4656586
3100786;611708;4740751
3100787;636923;4720395
3100789;567757;4711547
3100791;610830;4740169
3100793;609735;4741463
3100795;610874;4741761
3100796;611835;4739958
3100807;612463;4736440
3100817;614814;4733828
3100819;608551;4743398
3100821;605632;4687896
3100836;611100;4741590
3100837;611223;4738743
3100838;641571;4717066
3100841;583925;4704237
3100849;587209;4689749
3100855;633559;4738365
3100857;609105;4740174
3100858;608446;4740838
3100859;615994;4777304
3100864;625287;4648342
3100867;596624;4678573
3100868;599303;4662669
3100869;589739;4784080
3100872;608140;4670111
3100887;564740;4700004
3100892;605170;4723599
3100893;626221;4784442
3100898;610860;4741211
3100910;551928;4706392
3100916;602223;4690511
3100918;578757;4726086
3100931;610095;4742605
3100932;588364;4786345
3100944;602609;4783034
3100946;620186;4736983
3100954;612342;4648396
3100963;613007;4742310
3100972;606311;4753505
3100976;610074;4743365
3100983;610337;4743082
3100998;621112;4670768
3101005;612912;4742147
3101006;614493;4741377
3101007;613373;4738884
3101008;609138;4743235
3101027;613110;4731097
3101028;576631;4696689
3101030;614222;4657491
3101033;612903;4743127
3101034;593761;4711379
3101037;610657;4711714
3101038;606777;4739909
3101056;607618;4741109
3101057;607347;4739649
3101068;615501;4657618
3101070;608965;4741823
3101071;622168;4776835
3101083;609261;4710223
3101084;623496;4723268
3101087;552425;4706247
3101100;570856;4735969
3101101;609369;4742073
3101108;609508;4649444
3101112;620314;4728151
3101116;608864;4709860
3101123;605735;4792773
3101130;616523;4726945
3200001;121290;4657483
3200002;114768;4687475
3200003;160689;4666121
3200004;167999;4698132
3200005;145184;4687438
3200006;119871;4699752
3200007;100500;4698221
3200008;78268;4691910
3200009;181675;4705757
3200010;137359;4688694
3200012;73052;4646836
3200013;139859;4663260
3200014;99077;4697995
3200015;93635;4659756
3200016;82558;4660735
3200017;172333;4682928
3200018;166052;4665657
3200019;125883;4672978
3200020;162036;4684577
3200021;90101;4669176
3200022;70673;4714601
3200023;132175;4652531
3200024;102481;4679007
3200025;98501;4713260
3200026;73224;4679865
3200027;86927;4701034
3200028;107335;4706453
3200029;151111;4649520
3200030;108830;4667650
3200031;82056;4710333
3200032;99602;4700270
3200034;92452;4699634
3200037;136411;4701153
3200038;149510;4696438
3200039;89931;4679221
3200040;75760;4694307
3200041;161269;4701929
3200042;146225;4656948
3200045;70870;4694270
3200046;76162;4696094
3200047;83227;4697712
3200048;70122;4691948
3200049;88500;4722244
3200050;87248;4717059
3200051;89639;4713628
3200052;95270;4710496
3200053;98830;4707488
3200054;100912;4704786
3200055;139298;4653487
3200056;133069;4649852
3200057;126959;4652897
3200058;124606;4656576
3200059;117666;4662482
3200060;110292;4667885
3200061;106986;4679304
3200062;99140;4688587
3200063;97949;4692141
3200064;97016;4695425
3200065;100439;4693099
3200066;153890;4661160
3200067;165773;4702838
3200068;185209;4708717
3200070;94446;4656304
3200071;158992;4678751
3200075;120096;4698011
3200076;132327;4652571
3200078;104429;4700135
3200080;98613;4699082
3200081;111771;4706382
3200082;72755;4686534
3200084;103385;4670379
3200085;98619;4698809
3200086;88392;4707335
3200087;82254;4710154
3200088;128892;4647150
3200092;87671;4666588
3200094;106007;4694739
3200096;115931;4690587
3200097;67682;4705901
3200100;79121;4719734
3200101;95200;4708078
3200102;131050;4666932
3200103;79140;4706835
3200104;76465;4715162
3200105;128174;4699584
3200107;96713;4689575
3200108;66126;4712651
3200109;126162;4700031
3200110;99181;4699538
3200111;98351;4700264
3200112;105471;4661687
3200113;133021;4638904
3200114;174979;4706713
3200116;154613;4694077
3200117;99323;4696695
3200118;179944;4695474
3200119;178435;4703044
3200120;97697;4696895
3200122;136358;4700525
3200125;98408;4700469
3200126;99653;4699629
3200127;67304;4720996
3200130;140835;4643919
3200133;99217;4700052
3200134;104440;4681411
3200138;99734;4699083
3200140;112504;4695367
3200141;77500;4710985
3200142;101738;4687729
3200143;99311;4701288
3200144;99170;4698974
3200145;99988;4699235
3200146;97145;4698951
3200147;119770;4677741
3200148;142830;4650178
3200149;90414;4656760
3200153;77011;4690379
3200154;95443;4724920
3200155;171948;4702983
3200163;108663;4655277
3200166;99575;4699317
3200169;164119;4658578
3200171;133365;4651044
3200172;98768;4698287
3200176;78300;4702775
3200185;99335;4698758
3200195;99326;4699287
3200198;99929;4699226
3200231;106640;4656904
3200234;118430;4681911
3200243;99318;4698750
3200246;104984;4712555
3200248;92148;4651117
3200256;98515;4697729
3200257;99409;4698617
3200275;97549;4696567
3200276;99110;4698476
3200277;122276;4644254
3200281;114365;4706776
3200282;77305;4647582
3200287;99067;4698906
3200302;107104;4667414
3200305;77873;4699581
3200307;98913;4700002
3200311;98928;4700588
3200312;94632;4700063
3200313;91387;4703248
3200320;132639;4662122
3200321;172776;4701865
3200337;140092;4666685
3200351;152719;4662410
3200352;85061;4718943
3200354;113575;4680758
3200363;126462;4656430
3200370;80291;4675767
3200373;100175;4673796
3200380;133624;4669651
3200387;128432;4679575
3200410;99998;4701118
3200419;97539;4696592
3200421;99631;4699066
3200424;99440;4699017
3200427;99259;4698203
3200432;103810;4696587
3200463;147891;4697489
3200466;102742;4693270
3200470;154581;4657372
3200471;167387;4653445
3200478;84078;4711158
3200485;99052;4700241
3200489;98115;4700438
3200499;97773;4700805
3200504;98028;4695778
3200505;103642;4651484
3200528;97044;4721204
3200575;170497;4704807
3200585;99538;4697485
3200587;98487;4699106
3200588;171608;4703827
3200590;103574;4693248
3200604;98419;4694332
3200632;81417;4679938
3200638;99416;4699055
3200644;98255;4699072
3200671;117191;4706158
3200672;112311;4710858
3200688;97230;4700578
3200689;96290;4701006
3200690;91146;4704568
3200691;89431;4707040
3200692;88505;4707948
3200693;87159;4708930
3200694;84840;4710755
3200695;84210;4711622
3200696;81527;4715486
3200697;80568;4719048
3200698;80691;4720627
3200757;88761;4706316
3200771;64031;4700048
3200774;108564;4690933
3200775;181791;4698126
3200784;99624;4698263
3200785;64899;4710513
3200786;70938;4711451
3200787;84022;4673086
3200788;92721;4671007
3200789;96412;4653784
3200790;96307;4648153
3200792;61023;4717218
3200793;133662;4686474
3200794;136199;4670348
3200796;154414;4674180
3200797;147823;4665913
3200798;171776;4672464
3200799;165637;4673874
3200800;131657;4702134
3200802;98543;4678022
3200803;80344;4712908
3200804;80257;4699591
3200805;139779;4684496
3200806;75732;4720484
3200809;111437;4710024
3200811;86723;4697110
3200812;117672;4694861
3200814;74327;4681727
3200815;129937;4687601
3200826;102791;4649284
3200830;146210;4702472
3200837;148081;4648744
3200838;119378;4653135
3200839;87582;4654534
3200840;120097;4642879
3200852;132890;4658451
3200871;75588;4694965
3200877;188448;4698410
3300001;263863;4826046
3300002;188979;4814816
3300003;268637;4804754
3300004;282571;4820535
3300005;268774;4804903
3300006;290229;4812362
3300007;282437;4824328
3300008;322897;4812385
3300009;262034;4819569
3300010;283487;4822599
3300011;205459;4820639
3300012;274575;4795915
3300013;350292;4811229
3300014;229324;4824153
3300015;207938;4827777
3300016;286091;4823636
3300017;224639;4808786
3300018;237728;4803785
3300019;311928;4809842
3300020;209667;4787747
3300021;220887;4793918
3300022;184236;4792835
3300023;370270;4800051
3300024;308334;4785009
3300025;296781;4795271
3300026;232895;4817422
3300027;285082;4778837
3300028;272516;4760920
3300029;215228;4775378
3300030;262448;4785789
3300031;180448;4810422
3300032;239860;4782533
3300033;269412;4805044
3300034;284739;4824439
3300035;266957;4786088
3300036;203811;4762628
3300037;194276;4762712
3300038;181484;4775977
3300039;169501;4808468
3300040;347765;4805308
3300041;326767;4792145
3300042;328203;4814648
3300043;327839;4809193
3300044;334328;4802423
3300045;301111;4819671
3300046;274263;4792710
3300047;281635;4798368
3300048;284711;4807660
3300049;276891;4829976
3300050;322333;4806518
3300051;270491;4764145
3300052;332912;4814310
3300053;357597;4809102
3300054;246149;4828178
3300055;324521;4815690
3300056;268891;4771805
3300057;269112;4805418
3300058;198175;4827479
3300059;222218;4784199
3300060;206056;4779006
3300061;192544;4783637
3300062;245408;4793767
3300063;305531;4770435
3300064;251261;4808407
3300065;214274;4827003
3300066;248246;4819753
3300067;275012;4821699
3300068;171941;4820718
3300069;270541;4776470
3300070;181913;4831058
3300071;255084;4827386
3300072;261421;4828566
3300073;274805;4833006
3300074;273746;4811612
3300075;269796;4767174
3300076;297021;4803690
3300077;327394;4801847
3300078;352422;4796115
3300079;270161;4782564
3300080;259461;4803745
3300081;308342;4803685
3300082;277071;4787745
3300083;269487;4805899
3300084;291805;4791425
3300085;284335;4823091
3300086;269507;4804205
3300087;288752;4794741
3300088;221255;4765729
3300089;283955;4823906
3300090;269259;4813579
3300091;252228;4825607
3300093;270201;4825632
3300094;211311;4786792
3300095;280181;4807325
3300096;303141;4817196
3300097;278014;4782282
3300098;296147;4775782
3300099;279291;4799410
3300100;288287;4781312
3300101;223401;4803959
3300103;340752;4812135
3300104;366832;4806560
3300107;194330;4828133
3300108;316040;4817345
3300109;267872;4805518
3300110;270354;4805721
3300111;271480;4834732
3300112;333261;4797128
3300113;269111;4804376
3300114;260221;4827116
3300116;240450;4828547
3300117;233484;4827529
3300120;271891;4784955
3300121;273206;4821015
3300122;280621;4821875
3300123;273911;4815650
3300125;263791;4826916
3300127;285168;4824305
3300128;267345;4804421
3300129;350892;4791235
3300130;357492;4788355
3300131;272491;4809295
3300132;283095;4796070
3300133;359413;4807395
3300134;284950;4823461
3300135;287041;4823996
3300139;268362;4829567
3300140;269011;4816049
3300142;285142;4796950
3300143;273701;4774255
3300144;284259;4801104
3300146;295156;4820889
3300147;278762;4803468
3300149;261463;4828411
3300152;331286;4810910
3300153;320340;4802062
3300154;290316;4807298
3300157;285907;4818005
3300158;349830;4796935
3300160;219548;4826311
3300163;284850;4823871
3300164;232573;4799320
3300166;277251;4813085
3300168;224883;4798658
3300169;266991;4791135
3300171;290805;4799839
3300175;279446;4787647
3300176;284330;4822513
3300177;268791;4821235
3300179;164860;4815809
3300180;306260;4823397
3300181;278341;4827606
3300183;207794;4797611
3300185;272353;4806515
3300186;234304;4775469
3300187;238579;4793767
3300188;254680;4792490
3300189;257702;4783016
3300190;252486;4814213
3300191;277759;4793379
3300192;274335;4801398
3300193;322567;4783820
3300194;272476;4768763
3300196;272022;4795645
3300197;181484;4831911
3300199;280323;4797664
3300201;263467;4804892
3300204;292962;4822461
3300205;263449;4826172
3300206;269671;4804816
3300208;299633;4789579
